cell_id,cell_cycle_state,new_cell_cycle_state,checked,corrected
SA1044-A96147A-R07-C21,G1,G1,False,False
SA1044-A96147A-R07-C24,S,S,True,False
SA1044-A96147A-R07-C25,S,G2,True,True
SA1044-A96147A-R07-C27,S,S,False,False
SA1044-A96147A-R07-C29,S,S,False,False
SA1044-A96147A-R07-C30,S,G2,True,True
SA1044-A96147A-R07-C32,S,S,False,False
SA1044-A96147A-R07-C36,S,G1,True,True
SA1044-A96147A-R07-C37,S,S,False,False
SA1044-A96147A-R07-C39,G2,G2,False,False
SA1044-A96147A-R07-C47,G2,G2,False,False
SA1044-A96147A-R07-C50,G2,G2,False,False
SA1044-A96147A-R07-C51,G2,G2,False,False
SA1044-A96147A-R08-C07,G1,G1,False,False
SA1044-A96147A-R08-C08,G1,G1,False,False
SA1044-A96147A-R08-C09,G1,G1,False,False
SA1044-A96147A-R08-C10,G1,G1,False,False
SA1044-A96147A-R08-C11,G1,G1,False,False
SA1044-A96147A-R08-C14,G1,G1,False,False
SA1044-A96147A-R08-C15,G1,G1,False,False
SA1044-A96147A-R08-C16,G1,G1,False,False
SA1044-A96147A-R08-C17,G1,G1,False,False
SA1044-A96147A-R08-C20,G1,G1,False,False
SA1044-A96147A-R08-C23,S,S,False,False
SA1044-A96147A-R08-C24,S,G2,True,True
SA1044-A96147A-R08-C25,S,S,False,False
SA1044-A96147A-R08-C26,S,G2,True,True
SA1044-A96147A-R08-C27,S,S,False,False
SA1044-A96147A-R08-C28,S,S,False,False
SA1044-A96147A-R08-C29,S,S,False,False
SA1044-A96147A-R08-C30,S,S,False,False
SA1044-A96147A-R08-C33,S,G2,True,True
SA1044-A96147A-R08-C35,S,G2,True,True
SA1044-A96147A-R08-C36,S,S,False,False
SA1044-A96147A-R08-C37,S,G2,True,True
SA1044-A96147A-R08-C41,G2,S,True,True
SA1044-A96147A-R08-C43,G2,G2,False,False
SA1044-A96147A-R08-C44,G2,G2,False,False
SA1044-A96147A-R08-C46,G2,G2,False,False
SA1044-A96147A-R08-C49,G2,G2,False,False
SA1044-A96147A-R09-C07,G1,G1,False,False
SA1044-A96147A-R09-C09,G1,G1,False,False
SA1044-A96147A-R09-C10,G1,G1,False,False
SA1044-A96147A-R09-C14,G1,G1,False,False
SA1044-A96147A-R09-C16,G1,G1,False,False
SA1044-A96147A-R09-C18,G1,G1,False,False
SA1044-A96147A-R09-C20,G1,G1,False,False
SA1044-A96147A-R09-C21,G1,G1,False,False
SA1044-A96147A-R09-C24,S,S,False,False
SA1044-A96147A-R09-C26,S,G2,True,True
SA1044-A96147A-R09-C27,S,S,True,False
SA1044-A96147A-R09-C28,S,G1,True,True
SA1044-A96147A-R09-C29,S,S,False,False
SA1044-A96147A-R09-C30,S,S,False,False
SA1044-A96147A-R09-C32,S,S,True,False
SA1044-A96147A-R09-C34,S,S,False,False
SA1044-A96147A-R09-C35,S,S,False,False
SA1044-A96147A-R09-C36,S,S,False,False
SA1044-A96147A-R09-C37,S,G2,True,True
SA1044-A96147A-R09-C39,G2,S,True,True
SA1044-A96147A-R09-C40,G2,G2,False,False
SA1044-A96147A-R09-C41,G2,G2,False,False
SA1044-A96147A-R09-C43,G2,G2,True,False
SA1044-A96147A-R09-C44,G2,S,True,True
SA1044-A96147A-R09-C47,G2,G2,False,False
SA1044-A96147A-R09-C48,G2,G2,False,False
SA1044-A96147A-R10-C07,G1,G1,False,False
SA1044-A96147A-R10-C08,G1,G1,False,False
SA1044-A96147A-R10-C09,G1,G1,False,False
SA1044-A96147A-R10-C13,G1,G1,False,False
SA1044-A96147A-R10-C14,G1,G1,False,False
SA1044-A96147A-R10-C16,G1,G1,False,False
SA1044-A96147A-R10-C17,G1,G1,False,False
SA1044-A96147A-R10-C24,S,S,False,False
SA1044-A96147A-R10-C25,S,S,False,False
SA1044-A96147A-R10-C27,S,S,False,False
SA1044-A96147A-R10-C30,S,G2,True,True
SA1044-A96147A-R10-C31,S,G2,True,True
SA1044-A96147A-R10-C32,S,S,False,False
SA1044-A96147A-R10-C33,S,S,False,False
SA1044-A96147A-R10-C34,S,G1,True,True
SA1044-A96147A-R10-C40,G2,S,True,True
SA1044-A96147A-R10-C45,G2,G2,False,False
SA1044-A96147A-R10-C49,G2,G2,False,False
SA1044-A96147A-R10-C51,G2,S,True,True
SA1044-A96147A-R10-C52,G2,G2,False,False
SA1044-A96147A-R10-C53,G2,G2,False,False
SA1044-A96147A-R11-C07,G1,G1,False,False
SA1044-A96147A-R11-C08,G1,G1,False,False
SA1044-A96147A-R11-C09,G1,G1,False,False
SA1044-A96147A-R11-C10,G1,G1,False,False
SA1044-A96147A-R11-C11,G1,G1,False,False
SA1044-A96147A-R11-C14,G1,G1,False,False
SA1044-A96147A-R11-C15,G1,S,True,True
SA1044-A96147A-R11-C18,G1,G1,False,False
SA1044-A96147A-R11-C20,G1,G1,False,False
SA1044-A96147A-R11-C21,G1,G1,False,False
SA1044-A96147A-R11-C23,S,G2,True,True
SA1044-A96147A-R11-C24,S,S,False,False
SA1044-A96147A-R11-C26,S,S,False,False
SA1044-A96147A-R11-C28,S,G2,True,True
SA1044-A96147A-R11-C30,S,G2,True,True
SA1044-A96147A-R11-C31,S,G2,True,True
SA1044-A96147A-R11-C32,S,S,False,False
SA1044-A96147A-R11-C33,S,G1,True,True
SA1044-A96147A-R11-C34,S,G2,True,True
SA1044-A96147A-R11-C35,S,S,False,False
SA1044-A96147A-R11-C37,S,S,False,False
SA1044-A96147A-R11-C47,G2,G2,False,False
SA1044-A96147A-R11-C48,G2,G2,False,False
SA1044-A96147A-R12-C07,G1,G1,False,False
SA1044-A96147A-R12-C08,G1,G1,False,False
SA1044-A96147A-R12-C11,G1,G1,False,False
SA1044-A96147A-R12-C12,G1,S,True,True
SA1044-A96147A-R12-C14,G1,G1,False,False
SA1044-A96147A-R12-C15,G1,G1,False,False
SA1044-A96147A-R12-C17,G1,G1,False,False
SA1044-A96147A-R12-C18,G1,G1,False,False
SA1044-A96147A-R12-C19,G1,G1,False,False
SA1044-A96147A-R12-C24,S,S,True,False
SA1044-A96147A-R12-C25,S,G1,True,True
SA1044-A96147A-R12-C27,S,S,False,False
SA1044-A96147A-R12-C29,S,G2,True,True
SA1044-A96147A-R12-C30,S,S,False,False
SA1044-A96147A-R12-C32,S,S,False,False
SA1044-A96147A-R12-C33,S,S,False,False
SA1044-A96147A-R12-C41,G2,G2,False,False
SA1044-A96147A-R12-C44,G2,G2,False,False
SA1044-A96147A-R12-C45,G2,G2,False,False
SA1044-A96147A-R12-C46,G2,S,True,True
SA1044-A96147A-R12-C49,G2,G2,False,False
SA1044-A96147A-R12-C51,G2,G2,False,False
SA1044-A96147A-R13-C08,G1,G1,False,False
SA1044-A96147A-R13-C10,G1,G1,False,False
SA1044-A96147A-R13-C11,G1,G1,False,False
SA1044-A96147A-R13-C15,G1,G1,False,False
SA1044-A96147A-R13-C16,G1,G1,False,False
SA1044-A96147A-R13-C17,G1,G1,False,False
SA1044-A96147A-R13-C18,G1,G1,False,False
SA1044-A96147A-R13-C19,G1,G1,False,False
SA1044-A96147A-R13-C23,S,G2,True,True
SA1044-A96147A-R13-C24,S,S,False,False
SA1044-A96147A-R13-C25,S,S,False,False
SA1044-A96147A-R13-C26,S,S,False,False
SA1044-A96147A-R13-C27,S,S,False,False
SA1044-A96147A-R13-C28,S,S,False,False
SA1044-A96147A-R13-C31,S,G2,True,True
SA1044-A96147A-R13-C34,S,S,False,False
SA1044-A96147A-R13-C35,S,S,True,False
SA1044-A96147A-R13-C37,S,S,False,False
SA1044-A96147A-R13-C39,G2,G2,False,False
SA1044-A96147A-R13-C40,G2,G2,False,False
SA1044-A96147A-R13-C42,G2,G2,False,False
SA1044-A96147A-R13-C43,G2,G2,False,False
SA1044-A96147A-R13-C47,G2,S,True,True
SA1044-A96147A-R13-C49,G2,S,True,True
SA1044-A96147A-R14-C08,G1,G1,False,False
SA1044-A96147A-R14-C09,G1,G1,False,False
SA1044-A96147A-R14-C10,G1,G1,False,False
SA1044-A96147A-R14-C12,G1,G1,False,False
SA1044-A96147A-R14-C13,G1,G1,False,False
SA1044-A96147A-R14-C14,G1,G1,False,False
SA1044-A96147A-R14-C19,G1,G1,False,False
SA1044-A96147A-R14-C20,G1,G1,False,False
SA1044-A96147A-R14-C21,G1,G1,False,False
SA1044-A96147A-R14-C23,S,S,False,False
SA1044-A96147A-R14-C24,S,G2,True,True
SA1044-A96147A-R14-C25,S,G2,True,True
SA1044-A96147A-R14-C27,S,S,False,False
SA1044-A96147A-R14-C28,S,G2,True,True
SA1044-A96147A-R14-C29,S,S,False,False
SA1044-A96147A-R14-C33,S,S,True,False
SA1044-A96147A-R14-C37,S,G2,True,True
SA1044-A96147A-R14-C46,G2,G2,False,False
SA1044-A96147A-R14-C50,G2,G2,False,False
SA1044-A96147A-R14-C51,G2,G2,False,False
SA1044-A96147A-R14-C52,G2,G2,False,False
SA1044-A96147A-R15-C11,G1,G1,False,False
SA1044-A96147A-R15-C12,G1,G1,False,False
SA1044-A96147A-R15-C13,G1,G1,False,False
SA1044-A96147A-R15-C14,G1,G1,False,False
SA1044-A96147A-R15-C15,G1,G1,False,False
SA1044-A96147A-R15-C18,G1,G1,False,False
SA1044-A96147A-R15-C19,G1,G1,False,False
SA1044-A96147A-R15-C23,S,G2,True,True
SA1044-A96147A-R15-C25,S,S,False,False
SA1044-A96147A-R15-C26,S,S,False,False
SA1044-A96147A-R15-C27,S,G2,True,True
SA1044-A96147A-R15-C29,S,S,False,False
SA1044-A96147A-R15-C36,S,S,False,False
SA1044-A96147A-R15-C39,G2,G2,False,False
SA1044-A96147A-R15-C45,G2,S,True,True
SA1044-A96147A-R15-C51,G2,G2,False,False
SA1044-A96147A-R15-C52,G2,G2,False,False
SA1044-A96147A-R15-C53,G2,G2,False,False
SA1044-A96147A-R16-C07,G1,G1,False,False
SA1044-A96147A-R16-C09,G1,G1,False,False
SA1044-A96147A-R16-C10,G1,G1,True,True
SA1044-A96147A-R16-C11,G1,G1,False,False
SA1044-A96147A-R16-C14,G1,G1,False,False
SA1044-A96147A-R16-C15,G1,G1,False,False
SA1044-A96147A-R16-C16,G1,G1,False,False
SA1044-A96147A-R16-C18,G1,G1,False,False
SA1044-A96147A-R16-C20,G1,G1,False,False
SA1044-A96147A-R16-C21,G1,G1,False,False
SA1044-A96147A-R16-C24,S,S,False,False
SA1044-A96147A-R16-C27,S,S,False,False
SA1044-A96147A-R16-C28,S,S,False,False
SA1044-A96147A-R16-C29,S,G2,True,True
SA1044-A96147A-R16-C33,S,S,False,False
SA1044-A96147A-R16-C34,S,S,False,False
SA1044-A96147A-R16-C39,G2,G2,False,False
SA1044-A96147A-R16-C45,G2,S,True,True
SA1044-A96147A-R16-C50,G2,G2,True,False
SA1044-A96147A-R17-C08,G1,G1,False,False
SA1044-A96147A-R17-C09,G1,G1,False,False
SA1044-A96147A-R17-C13,G1,S,True,True
SA1044-A96147A-R17-C14,G1,G1,False,False
SA1044-A96147A-R17-C15,G1,G1,False,False
SA1044-A96147A-R17-C17,G1,G1,False,False
SA1044-A96147A-R17-C19,G1,G1,False,False
SA1044-A96147A-R17-C20,G1,G1,False,False
SA1044-A96147A-R17-C25,S,S,False,False
SA1044-A96147A-R17-C26,S,S,False,False
SA1044-A96147A-R17-C28,S,S,False,False
SA1044-A96147A-R17-C31,S,S,False,False
SA1044-A96147A-R17-C32,S,G2,True,True
SA1044-A96147A-R17-C33,S,G1,True,True
SA1044-A96147A-R17-C37,S,S,False,False
SA1044-A96147A-R17-C40,G2,G2,False,False
SA1044-A96147A-R17-C44,G2,G2,False,False
SA1044-A96147A-R17-C45,G2,G2,False,False
SA1044-A96147A-R17-C46,G2,G2,False,False
SA1044-A96147A-R17-C49,G2,G2,False,False
SA1044-A96147A-R17-C51,G2,G2,False,False
SA1044-A96147A-R17-C53,G2,G2,False,False
SA1044-A96147A-R18-C08,G1,G1,False,False
SA1044-A96147A-R18-C10,G1,G1,False,False
SA1044-A96147A-R18-C11,G1,G1,False,False
SA1044-A96147A-R18-C12,G1,G1,False,False
SA1044-A96147A-R18-C17,G1,G1,False,False
SA1044-A96147A-R18-C18,G1,G1,False,False
SA1044-A96147A-R18-C19,G1,G1,False,False
SA1044-A96147A-R18-C20,G1,G1,False,False
SA1044-A96147A-R18-C21,G1,G1,False,False
SA1044-A96147A-R18-C23,S,S,True,False
SA1044-A96147A-R18-C26,S,S,False,False
SA1044-A96147A-R18-C27,S,G2,True,True
SA1044-A96147A-R18-C29,S,G2,True,True
SA1044-A96147A-R18-C31,S,S,False,False
SA1044-A96147A-R18-C32,S,S,False,False
SA1044-A96147A-R18-C34,S,S,False,False
SA1044-A96147A-R18-C35,S,S,False,False
SA1044-A96147A-R18-C37,S,G1,True,True
SA1044-A96147A-R18-C42,G2,G2,False,False
SA1044-A96147A-R18-C43,G2,G2,False,False
SA1044-A96147A-R18-C44,G2,G2,False,False
SA1044-A96147A-R18-C47,G2,G2,False,False
SA1044-A96147A-R18-C48,G2,S,True,True
SA1044-A96147A-R18-C50,G2,G2,False,False
SA1044-A96147A-R19-C08,G1,S,True,True
SA1044-A96147A-R19-C09,G1,G1,False,False
SA1044-A96147A-R19-C10,G1,G1,False,False
SA1044-A96147A-R19-C11,G1,G1,False,False
SA1044-A96147A-R19-C14,G1,G1,False,False
SA1044-A96147A-R19-C15,G1,G1,False,False
SA1044-A96147A-R19-C16,G1,G1,False,False
SA1044-A96147A-R19-C17,G1,G1,False,False
SA1044-A96147A-R19-C18,G1,G1,False,False
SA1044-A96147A-R19-C19,G1,G1,False,False
SA1044-A96147A-R19-C20,G1,G1,False,False
SA1044-A96147A-R19-C21,G1,G1,False,False
SA1044-A96147A-R19-C23,S,S,True,False
SA1044-A96147A-R19-C24,S,S,True,False
SA1044-A96147A-R19-C25,S,S,False,False
SA1044-A96147A-R19-C26,S,S,False,False
SA1044-A96147A-R19-C29,S,G2,True,True
SA1044-A96147A-R19-C31,S,S,False,False
SA1044-A96147A-R19-C32,S,S,False,False
SA1044-A96147A-R19-C33,S,S,False,False
SA1044-A96147A-R19-C37,S,S,False,False
SA1044-A96147A-R19-C39,G2,G2,False,False
SA1044-A96147A-R19-C41,G2,S,True,True
SA1044-A96147A-R19-C42,G2,G2,False,False
SA1044-A96147A-R19-C44,G2,G2,False,False
SA1044-A96147A-R19-C49,G2,G2,False,False
SA1044-A96147A-R19-C51,G2,G2,False,False
SA1044-A96147A-R20-C07,G1,G1,False,False
SA1044-A96147A-R20-C09,G1,G1,False,False
SA1044-A96147A-R20-C10,G1,S,True,True
SA1044-A96147A-R20-C14,G1,G1,False,False
SA1044-A96147A-R20-C15,G1,G1,False,False
SA1044-A96147A-R20-C17,G1,G1,False,False
SA1044-A96147A-R20-C18,G1,G1,False,False
SA1044-A96147A-R20-C20,G1,G1,False,False
SA1044-A96147A-R20-C23,S,S,False,False
SA1044-A96147A-R20-C25,S,S,False,False
SA1044-A96147A-R20-C26,S,S,False,False
SA1044-A96147A-R20-C27,S,S,False,False
SA1044-A96147A-R20-C29,S,S,False,False
SA1044-A96147A-R20-C30,S,S,False,False
SA1044-A96147A-R20-C31,S,S,False,False
SA1044-A96147A-R20-C32,S,S,False,False
SA1044-A96147A-R20-C33,S,S,False,False
SA1044-A96147A-R20-C36,S,S,False,False
SA1044-A96147A-R20-C37,S,G1,True,True
SA1044-A96147A-R20-C41,G2,G2,False,False
SA1044-A96147A-R20-C48,G2,G2,False,False
SA1044-A96147A-R20-C50,G2,G2,False,False
SA1044-A96147A-R20-C52,G2,S,True,True
SA1044-A96147A-R20-C53,G2,G2,False,False
SA1044-A96147A-R21-C07,G1,G1,False,False
SA1044-A96147A-R21-C12,G1,G1,False,False
SA1044-A96147A-R21-C13,G1,G1,False,False
SA1044-A96147A-R21-C14,G1,G1,False,False
SA1044-A96147A-R21-C15,G1,S,True,True
SA1044-A96147A-R21-C18,G1,G1,False,False
SA1044-A96147A-R21-C21,G1,G1,False,False
SA1044-A96147A-R21-C24,S,S,False,False
SA1044-A96147A-R21-C29,S,S,False,False
SA1044-A96147A-R21-C30,S,G2,True,True
SA1044-A96147A-R21-C33,S,S,True,False
SA1044-A96147A-R21-C41,G2,G2,False,False
SA1044-A96147A-R21-C42,G2,G2,False,False
SA1044-A96147A-R21-C44,G2,G2,False,False
SA1044-A96147A-R21-C46,G2,G2,False,False
SA1044-A96147A-R21-C48,G2,G2,True,False
SA1044-A96147A-R21-C49,G2,G2,False,False
SA1044-A96147A-R21-C50,G2,G2,False,False
SA1044-A96147A-R21-C51,G2,G2,False,False
SA1044-A96147A-R22-C07,G1,G1,False,False
SA1044-A96147A-R22-C08,G1,G1,False,False
SA1044-A96147A-R22-C10,G1,G1,False,False
SA1044-A96147A-R22-C11,G1,G1,False,False
SA1044-A96147A-R22-C15,G1,G1,False,False
SA1044-A96147A-R22-C17,G1,G1,False,False
SA1044-A96147A-R22-C20,G1,G1,False,False
SA1044-A96147A-R22-C21,G1,G1,False,False
SA1044-A96147A-R22-C23,S,S,False,False
SA1044-A96147A-R22-C26,S,S,True,False
SA1044-A96147A-R22-C27,S,S,False,False
SA1044-A96147A-R22-C28,S,S,True,False
SA1044-A96147A-R22-C31,S,S,False,False
SA1044-A96147A-R22-C33,S,S,True,False
SA1044-A96147A-R22-C36,S,S,False,False
SA1044-A96147A-R22-C37,S,S,False,False
SA1044-A96147A-R22-C45,G2,G2,False,False
SA1044-A96147A-R22-C46,G2,G2,False,False
SA1044-A96147A-R22-C47,G2,G2,False,False
SA1044-A96147A-R22-C50,G2,G2,False,False
SA1044-A96147A-R22-C52,G2,G2,False,False
SA1044-A96147A-R22-C53,G2,G2,False,False
SA1044-A96147A-R23-C07,G1,G1,False,False
SA1044-A96147A-R23-C09,G1,G1,False,False
SA1044-A96147A-R23-C11,G1,G1,False,False
SA1044-A96147A-R23-C14,G1,G1,False,False
SA1044-A96147A-R23-C16,G1,G1,False,False
SA1044-A96147A-R23-C17,G1,G1,False,False
SA1044-A96147A-R23-C18,G1,G1,False,False
SA1044-A96147A-R23-C20,G1,G1,False,False
SA1044-A96147A-R23-C21,G1,G1,False,False
SA1044-A96147A-R23-C43,G2,G2,False,False
SA1044-A96147A-R23-C44,G2,G2,False,False
SA1044-A96147A-R23-C45,G2,G2,False,False
SA1044-A96147A-R23-C46,G2,G2,False,False
SA1044-A96147A-R23-C47,G2,S,True,True
SA1044-A96147A-R23-C49,G2,G2,False,False
SA1044-A96147A-R23-C51,G2,G2,False,False
SA1044-A96147A-R23-C52,G2,G2,False,False
SA1044-A96147A-R24-C08,G1,G1,False,False
SA1044-A96147A-R24-C10,G1,G1,False,False
SA1044-A96147A-R24-C11,G1,G1,False,False
SA1044-A96147A-R24-C12,G1,G1,False,False
SA1044-A96147A-R24-C14,G1,G1,False,False
SA1044-A96147A-R24-C15,G1,G1,False,False
SA1044-A96147A-R24-C16,G1,G1,False,False
SA1044-A96147A-R24-C17,G1,G1,False,False
SA1044-A96147A-R24-C18,G1,G1,False,False
SA1044-A96147A-R24-C19,G1,G1,False,False
SA1044-A96147A-R24-C40,G2,G2,False,False
SA1044-A96147A-R24-C46,G2,S,True,True
SA1044-A96147A-R24-C53,G2,G2,False,False
SA1044-A96147A-R25-C07,G1,G1,False,False
SA1044-A96147A-R25-C10,G1,G1,False,False
SA1044-A96147A-R25-C13,G1,G1,False,False
SA1044-A96147A-R25-C14,G1,G1,False,False
SA1044-A96147A-R25-C15,G1,G1,False,False
SA1044-A96147A-R25-C16,G1,G1,False,False
SA1044-A96147A-R25-C17,G1,G1,False,False
SA1044-A96147A-R25-C18,G1,S,True,True
SA1044-A96147A-R25-C19,G1,G1,False,False
SA1044-A96147A-R25-C21,G1,G1,False,False
SA1044-A96147A-R25-C40,G2,G2,False,False
SA1044-A96147A-R25-C41,G2,S,True,True
SA1044-A96147A-R25-C49,G2,G2,False,False
SA1044-A96147A-R25-C52,G2,G2,False,False
SA1044-A96147A-R25-C53,G2,G2,False,False
SA1044-A96147A-R26-C07,G1,G1,False,False
SA1044-A96147A-R26-C09,G1,G1,False,False
SA1044-A96147A-R26-C12,G1,G1,True,False
SA1044-A96147A-R26-C14,G1,G1,False,False
SA1044-A96147A-R26-C15,G1,G1,False,False
SA1044-A96147A-R26-C17,G1,G1,False,False
SA1044-A96147A-R26-C19,G1,S,True,True
SA1044-A96147A-R26-C20,G1,G1,False,False
SA1044-A96147A-R26-C39,G2,G2,False,False
SA1044-A96147A-R26-C43,G2,G2,False,False
SA1044-A96147A-R26-C46,G2,G2,False,False
SA1044-A96147A-R26-C52,G2,G2,False,False
SA1044-A96147A-R26-C53,G2,G2,False,False
SA1044-A96147A-R27-C07,G1,G1,False,False
SA1044-A96147A-R27-C08,G1,G1,False,False
SA1044-A96147A-R27-C09,G1,G1,False,False
SA1044-A96147A-R27-C10,G1,G1,False,False
SA1044-A96147A-R27-C11,G1,G1,False,False
SA1044-A96147A-R27-C13,G1,G1,False,False
SA1044-A96147A-R27-C16,G1,G1,False,False
SA1044-A96147A-R27-C18,G1,G1,True,False
SA1044-A96147A-R27-C20,G1,G1,False,False
SA1044-A96147A-R27-C39,G2,G2,False,False
SA1044-A96147A-R27-C41,G2,S,True,True
SA1044-A96147A-R27-C44,G2,G2,False,False
SA1044-A96147A-R27-C45,G2,G2,False,False
SA1044-A96147A-R27-C46,G2,G2,False,False
SA1044-A96147A-R27-C47,G2,G2,False,False
SA1044-A96147A-R27-C50,G2,G2,False,False
SA1044-A96147A-R27-C52,G2,G2,False,False
SA1044-A96147A-R28-C08,G1,G1,False,False
SA1044-A96147A-R28-C09,G1,G1,False,False
SA1044-A96147A-R28-C11,G1,G1,False,False
SA1044-A96147A-R28-C14,G1,G1,False,False
SA1044-A96147A-R28-C17,G1,G1,False,False
SA1044-A96147A-R28-C18,G1,G1,False,False
SA1044-A96147A-R28-C20,G1,G1,False,False
SA1044-A96147A-R28-C21,G1,G1,False,False
SA1044-A96147A-R28-C43,G2,G2,False,False
SA1044-A96147A-R28-C47,G2,G2,False,False
SA1044-A96147A-R29-C07,G1,G1,False,False
SA1044-A96147A-R29-C08,G1,G1,False,False
SA1044-A96147A-R29-C09,G1,G1,False,False
SA1044-A96147A-R29-C10,G1,G1,False,False
SA1044-A96147A-R29-C12,G1,G1,False,False
SA1044-A96147A-R29-C13,G1,G1,False,False
SA1044-A96147A-R29-C14,G1,G1,False,False
SA1044-A96147A-R29-C15,G1,G1,False,False
SA1044-A96147A-R29-C17,G1,G1,False,False
SA1044-A96147A-R29-C18,G1,G1,False,False
SA1044-A96147A-R29-C20,G1,G1,False,False
SA1044-A96147A-R29-C21,G1,G1,False,False
SA1044-A96147A-R29-C39,G2,G2,False,False
SA1044-A96147A-R29-C42,G2,G2,False,False
SA1044-A96147A-R29-C44,G2,G2,False,False
SA1044-A96147A-R29-C49,G2,G2,False,False
SA1044-A96147A-R29-C50,G2,G2,False,False
SA1044-A96147A-R29-C51,G2,G2,False,False
SA1044-A96147A-R29-C53,G2,G2,False,False
SA1044-A96147A-R30-C09,G1,G1,False,False
SA1044-A96147A-R30-C10,G1,G1,False,False
SA1044-A96147A-R30-C12,G1,G1,False,False
SA1044-A96147A-R30-C14,G1,G1,False,False
SA1044-A96147A-R30-C15,G1,G1,False,False
SA1044-A96147A-R30-C16,G1,G1,False,False
SA1044-A96147A-R30-C19,G1,G1,False,False
SA1044-A96147A-R30-C20,G1,G1,False,False
SA1044-A96147A-R30-C21,G1,G1,False,False
SA1044-A96147A-R30-C39,G2,G2,False,False
SA1044-A96147A-R30-C43,G2,G2,False,False
SA1044-A96147A-R30-C49,G2,G2,False,False
SA1044-A96147A-R30-C52,G2,G2,False,False
SA1044-A96147A-R31-C13,G1,G1,False,False
SA1044-A96147A-R31-C17,G1,G1,False,False
SA1044-A96147A-R31-C18,G1,S,True,True
SA1044-A96147A-R31-C19,G1,G1,False,False
SA1044-A96147A-R31-C20,G1,G1,False,False
SA1044-A96147A-R31-C44,G2,G2,False,False
SA1044-A96147A-R31-C47,G2,S,True,True
SA1044-A96147A-R31-C48,G2,G2,False,False
SA1044-A96147A-R31-C49,G2,G2,False,False
SA1044-A96147A-R31-C52,G2,G2,False,False
SA1044-A96147A-R32-C07,G1,G1,False,False
SA1044-A96147A-R32-C11,G1,G1,False,False
SA1044-A96147A-R32-C13,G1,G1,True,False
SA1044-A96147A-R32-C15,G1,G1,False,False
SA1044-A96147A-R32-C16,G1,G1,False,False
SA1044-A96147A-R32-C18,G1,G1,False,False
SA1044-A96147A-R32-C19,G1,G1,False,False
SA1044-A96147A-R32-C20,G1,G1,False,False
SA1044-A96147A-R32-C21,G1,G1,False,False
SA1044-A96147A-R32-C39,G2,G2,False,False
SA1044-A96147A-R32-C40,G2,G2,False,False
SA1044-A96147A-R32-C43,G2,G2,False,False
SA1044-A96147A-R32-C46,G2,G2,False,False
SA1044-A96147A-R33-C08,G1,G1,False,False
SA1044-A96147A-R33-C09,G1,G1,False,False
SA1044-A96147A-R33-C10,G1,G1,False,False
SA1044-A96147A-R33-C11,G1,G1,False,False
SA1044-A96147A-R33-C12,G1,G1,False,False
SA1044-A96147A-R33-C13,G1,G1,False,False
SA1044-A96147A-R33-C14,G1,G1,False,False
SA1044-A96147A-R33-C17,G1,G1,False,False
SA1044-A96147A-R33-C19,G1,G1,False,False
SA1044-A96147A-R33-C21,G1,G1,False,False
SA1044-A96147A-R33-C39,G2,G2,False,False
SA1044-A96147A-R33-C40,G2,G2,False,False
SA1044-A96147A-R33-C42,G2,G2,False,False
SA1044-A96147A-R33-C45,G2,G2,False,False
SA1044-A96147A-R33-C51,G2,S,True,True
SA1044-A96147A-R34-C10,G1,G1,False,False
SA1044-A96147A-R34-C13,G1,G1,False,False
SA1044-A96147A-R34-C14,G1,G1,False,False
SA1044-A96147A-R34-C15,G1,G1,False,False
SA1044-A96147A-R34-C16,G1,G1,False,False
SA1044-A96147A-R34-C18,G1,G1,False,False
SA1044-A96147A-R34-C20,G1,G1,False,False
SA1044-A96147A-R34-C39,G2,G2,False,False
SA1044-A96147A-R34-C50,G2,G2,False,False
SA1044-A96147A-R35-C07,G1,G1,False,False
SA1044-A96147A-R35-C09,G1,G1,False,False
SA1044-A96147A-R35-C11,G1,G1,False,False
SA1044-A96147A-R35-C13,G1,G1,False,False
SA1044-A96147A-R35-C14,G1,G1,False,False
SA1044-A96147A-R35-C15,G1,G1,False,False
SA1044-A96147A-R35-C16,G1,G1,False,False
SA1044-A96147A-R35-C20,G1,G1,False,False
SA1044-A96147A-R35-C21,G1,G1,False,False
SA1044-A96147A-R35-C49,G2,G2,False,False
SA1044-A96147A-R35-C51,G2,G2,False,False
SA1044-A96147A-R35-C53,G2,G2,False,False
SA1044-A96147A-R36-C08,G1,G1,False,False
SA1044-A96147A-R36-C10,G1,G1,False,False
SA1044-A96147A-R36-C11,G1,S,True,True
SA1044-A96147A-R36-C12,G1,G1,False,False
SA1044-A96147A-R36-C13,G1,G1,False,False
SA1044-A96147A-R36-C14,G1,G1,True,False
SA1044-A96147A-R36-C17,G1,G1,False,False
SA1044-A96147A-R36-C18,G1,G1,False,False
SA1044-A96147A-R36-C20,G1,G1,False,False
SA1044-A96147A-R36-C39,G2,G2,False,False
SA1044-A96147A-R36-C40,G2,G2,False,False
SA1044-A96147A-R36-C46,G2,G2,False,False
SA1044-A96147A-R36-C47,G2,G2,False,False
SA1044-A96147A-R36-C48,G2,G2,False,False
SA1044-A96147A-R36-C53,G2,G2,False,False
SA1044-A96147A-R37-C07,G1,G1,False,False
SA1044-A96147A-R37-C08,G1,G1,False,False
SA1044-A96147A-R37-C10,G1,G1,False,False
SA1044-A96147A-R37-C11,G1,G1,False,False
